Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Afghan,Margin of Error; Total: - Afghan,Estimate; Total: - Albanian,Margin of Error; Total: - Albanian,Estimate; Total: - Alsatian,Margin of Error; Total: - Alsatian,Estimate; Total: - American,Margin of Error; Total: - American,Estimate; Total: - Arab:,Margin of Error; Total: - Arab:,Estimate; Total: - Arab: - Egyptian,Margin of Error; Total: - Arab: - Egyptian,Estimate; Total: - Arab: - Iraqi,Margin of Error; Total: - Arab: - Iraqi,Estimate; Total: - Arab: - Jordanian,Margin of Error; Total: - Arab: - Jordanian,Estimate; Total: - Arab: - Lebanese,Margin of Error; Total: - Arab: - Lebanese,Estimate; Total: - Arab: - Moroccan,Margin of Error; Total: - Arab: - Moroccan,Estimate; Total: - Arab: - Palestinian,Margin of Error; Total: - Arab: - Palestinian,Estimate; Total: - Arab: - Syrian,Margin of Error; Total: - Arab: - Syrian,Estimate; Total: - Arab: - Arab,Margin of Error; Total: - Arab: - Arab,Estimate; Total: - Arab: - Other Arab,Margin of Error; Total: - Arab: - Other Arab,Estimate; Total: - Armenian,Margin of Error; Total: - Armenian,Estimate; Total: - Assyrian/Chaldean/Syriac,Margin of Error; Total: - Assyrian/Chaldean/Syriac,Estimate; Total: - Australian,Margin of Error; Total: - Australian,Estimate; Total: - Austrian,Margin of Error; Total: - Austrian,Estimate; Total: - Basque,Margin of Error; Total: - Basque,Estimate; Total: - Belgian,Margin of Error; Total: - Belgian,Estimate; Total: - Brazilian,Margin of Error; Total: - Brazilian,Estimate; Total: - British,Margin of Error; Total: - British,Estimate; Total: - Bulgarian,Margin of Error; Total: - Bulgarian,Estimate; Total: - Cajun,Margin of Error; Total: - Cajun,Estimate; Total: - Canadian,Margin of Error; Total: - Canadian,Estimate; Total: - Carpatho Rusyn,Margin of Error; Total: - Carpatho Rusyn,Estimate; Total: - Celtic,Margin of Error; Total: - Celtic,Estimate; Total: - Croatian,Margin of Error; Total: - Croatian,Estimate; Total: - Cypriot,Margin of Error; Total: - Cypriot,Estimate; Total: - Czech,Margin of Error; Total: - Czech,Estimate; Total: - Czechoslovakian,Margin of Error; Total: - Czechoslovakian,Estimate; Total: - Danish,Margin of Error; Total: - Danish,Estimate; Total: - Dutch,Margin of Error; Total: - Dutch,Estimate; Total: - Eastern European,Margin of Error; Total: - Eastern European,Estimate; Total: - English,Margin of Error; Total: - English,Estimate; Total: - Estonian,Margin of Error; Total: - Estonian,Estimate; Total: - European,Margin of Error; Total: - European,Estimate; Total: - Finnish,Margin of Error; Total: - Finnish,Estimate; Total: - French (except Basque),Margin of Error; Total: - French (except Basque),Estimate; Total: - French Canadian,Margin of Error; Total: - French Canadian,Estimate; Total: - German,Margin of Error; Total: - German,Estimate; Total: - German Russian,Margin of Error; Total: - German Russian,Estimate; Total: - Greek,Margin of Error; Total: - Greek,Estimate; Total: - Guyanese,Margin of Error; Total: - Guyanese,Estimate; Total: - Hungarian,Margin of Error; Total: - Hungarian,Estimate; Total: - Icelander,Margin of Error; Total: - Icelander,Estimate; Total: - Iranian,Margin of Error; Total: - Iranian,Estimate; Total: - Irish,Margin of Error; Total: - Irish,Estimate; Total: - Israeli,Margin of Error; Total: - Israeli,Estimate; Total: - Italian,Margin of Error; Total: - Italian,Estimate; Total: - Latvian,Margin of Error; Total: - Latvian,Estimate; Total: - Lithuanian,Margin of Error; Total: - Lithuanian,Estimate; Total: - Luxemburger,Margin of Error; Total: - Luxemburger,Estimate; Total: - Macedonian,Margin of Error; Total: - Macedonian,Estimate; Total: - Maltese,Margin of Error; Total: - Maltese,Estimate; Total: - New Zealander,Margin of Error; Total: - New Zealander,Estimate; Total: - Northern European,Margin of Error; Total: - Northern European,Estimate; Total: - Norwegian,Margin of Error; Total: - Norwegian,Estimate; Total: - Pennsylvania German,Margin of Error; Total: - Pennsylvania German,Estimate; Total: - Polish,Margin of Error; Total: - Polish,Estimate; Total: - Portuguese,Margin of Error; Total: - Portuguese,Estimate; Total: - Romanian,Margin of Error; Total: - Romanian,Estimate; Total: - Russian,Margin of Error; Total: - Russian,Estimate; Total: - Scandinavian,Margin of Error; Total: - Scandinavian,Estimate; Total: - Scotch-Irish,Margin of Error; Total: - Scotch-Irish,Estimate; Total: - Scottish,Margin of Error; Total: - Scottish,Estimate; Total: - Serbian,Margin of Error; Total: - Serbian,Estimate; Total: - Slavic,Margin of Error; Total: - Slavic,Estimate; Total: - Slovak,Margin of Error; Total: - Slovak,Estimate; Total: - Slovene,Margin of Error; Total: - Slovene,Estimate; Total: - Soviet Union,Margin of Error; Total: - Soviet Union,Estimate; Total: - Subsaharan African:,Margin of Error; Total: - Subsaharan African:,Estimate; Total: - Subsaharan African: - Cape Verdean,Margin of Error; Total: - Subsaharan African: - Cape Verdean,Estimate; Total: - Subsaharan African: - Ethiopian,Margin of Error; Total: - Subsaharan African: - Ethiopian,Estimate; Total: - Subsaharan African: - Ghanaian,Margin of Error; Total: - Subsaharan African: - Ghanaian,Estimate; Total: - Subsaharan African: - Kenyan,Margin of Error; Total: - Subsaharan African: - Kenyan,Estimate; Total: - Subsaharan African: - Liberian,Margin of Error; Total: - Subsaharan African: - Liberian,Estimate; Total: - Subsaharan African: - Nigerian,Margin of Error; Total: - Subsaharan African: - Nigerian,Estimate; Total: - Subsaharan African: - Senegalese,Margin of Error; Total: - Subsaharan African: - Senegalese,Estimate; Total: - Subsaharan African: - Sierra Leonean,Margin of Error; Total: - Subsaharan African: - Sierra Leonean,Estimate; Total: - Subsaharan African: - Somali,Margin of Error; Total: - Subsaharan African: - Somali,Estimate; Total: - Subsaharan African: - South African,Margin of Error; Total: - Subsaharan African: - South African,Estimate; Total: - Subsaharan African: - Sudanese,Margin of Error; Total: - Subsaharan African: - Sudanese,Estimate; Total: - Subsaharan African: - Ugandan,Margin of Error; Total: - Subsaharan African: - Ugandan,Estimate; Total: - Subsaharan African: - Zimbabwean,Margin of Error; Total: - Subsaharan African: - Zimbabwean,Estimate; Total: - Subsaharan African: - African,Margin of Error; Total: - Subsaharan African: - African,Estimate; Total: - Subsaharan African: - Other Subsaharan African,Margin of Error; Total: - Subsaharan African: - Other Subsaharan African,Estimate; Total: - Swedish,Margin of Error; Total: - Swedish,Estimate; Total: - Swiss,Margin of Error; Total: - Swiss,Estimate; Total: - Turkish,Margin of Error; Total: - Turkish,Estimate; Total: - Ukrainian,Margin of Error; Total: - Ukrainian,Estimate; Total: - Welsh,Margin of Error; Total: - Welsh,Estimate; Total: - West Indian (except Hispanic groups):,Margin of Error; Total: - West Indian (except Hispanic groups):,Estimate; Total: - West Indian (except Hispanic groups): - Bahamian,Margin of Error; Total: - West Indian (except Hispanic groups): - Bahamian,Estimate; Total: - West Indian (except Hispanic groups): - Barbadian,Margin of Error; Total: - West Indian (except Hispanic groups): - Barbadian,Estimate; Total: - West Indian (except Hispanic groups): - Belizean,Margin of Error; Total: - West Indian (except Hispanic groups): - Belizean,Estimate; Total: - West Indian (except Hispanic groups): - Bermudan,Margin of Error; Total: - West Indian (except Hispanic groups): - Bermudan,Estimate; Total: - West Indian (except Hispanic groups): - British West Indian,Margin of Error; Total: - West Indian (except Hispanic groups): - British West Indian,Estimate; Total: - West Indian (except Hispanic groups): - Dutch West Indian,Margin of Error; Total: - West Indian (except Hispanic groups): - Dutch West Indian,Estimate; Total: - West Indian (except Hispanic groups): - Haitian,Margin of Error; Total: - West Indian (except Hispanic groups): - Haitian,Estimate; Total: - West Indian (except Hispanic groups): - Jamaican,Margin of Error; Total: - West Indian (except Hispanic groups): - Jamaican,Estimate; Total: - West Indian (except Hispanic groups): - Trinidadian and Tobagonian,Margin of Error; Total: - West Indian (except Hispanic groups): - Trinidadian and Tobagonian,Estimate; Total: - West Indian (except Hispanic groups): - U.S. Virgin Islander,Margin of Error; Total: - West Indian (except Hispanic groups): - U.S. Virgin Islander,Estimate; Total: - West Indian (except Hispanic groups): - West Indian,Margin of Error; Total: - West Indian (except Hispanic groups): - West Indian,Estimate; Total: - West Indian (except Hispanic groups): - Other West Indian,Margin of Error; Total: - West Indian (except Hispanic groups): - Other West Indian,Estimate; Total: - Yugoslavian,Margin of Error; Total: - Yugoslavian,Estimate; Total: - Other groups,Margin of Error; Total: - Other groups
1400000US17031010100,17031010100,"Census Tract 101, Cook County, Illinois",1073,243,0,15,0,15,0,15,70,52,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,9,14,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,13,21,0,15,0,15,20,31,0,15,161,89,0,15,0,15,0,15,17,27,0,15,416,173,0,15,3,17,0,15,32,38,0,15,0,15,370,149,0,15,184,128,0,15,37,47,0,15,0,15,0,15,0,15,0,15,51,47,0,15,83,54,0,15,13,21,13,21,0,15,32,38,84,60,0,15,0,15,26,39,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,64,63,11,15,0,15,0,15,0,15,15,23,0,15,0,15,0,15,0,15,0,15,0,15,0,15,15,23,0,15,0,15,0,15,0,15,0,15,306,139
1400000US17031010201,17031010201,"Census Tract 102.01, Cook County, Illinois",701,225,0,15,0,15,0,15,0,15,15,25,0,15,0,15,0,15,15,25,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,16,25,0,15,54,65,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,17,28,11,18,0,15,87,56,0,15,20,25,0,15,29,35,0,15,250,113,0,15,0,15,0,15,0,15,0,15,0,15,274,137,0,15,61,52,0,15,9,15,0,15,0,15,0,15,0,15,0,15,75,91,0,15,78,87,0,15,0,15,25,33,0,15,0,15,21,33,0,15,0,15,0,15,0,15,0,15,15,24,0,15,0,15,0,15,0,15,0,15,15,24,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,15,24,19,31,0,15,0,15,0,15,0,15,27,44,0,15,0,15,27,44,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,181,114
1400000US17031010202,17031010202,"Census Tract 102.02, Cook County, Illinois",412,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,18,29,79,63,0,11,0,11,0,11,17,27,0,11,122,72,0,11,0,11,0,11,10,20,0,11,0,11,108,64,0,11,30,34,0,11,9,15,0,11,0,11,0,11,0,11,0,11,18,27,0,11,17,24,0,11,0,11,36,37,0,11,36,37,17,20,0,11,18,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,29,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,145,95
1400000US17031010300,17031010300,"Census Tract 103, Cook County, Illinois",1072,265,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,24,29,13,29,0,15,0,15,17,25,0,15,0,15,0,15,0,15,0,15,4,9,0,15,98,124,0,15,44,71,52,65,0,15,66,54,0,15,17,27,0,15,66,92,0,15,288,145,0,15,0,15,0,15,46,73,0,15,0,15,332,146,0,15,203,81,0,15,25,29,0,15,0,15,0,15,0,15,0,15,0,15,0,15,178,105,0,15,0,15,51,51,11,18,0,15,45,39,0,15,0,15,29,34,0,15,0,15,68,61,0,15,0,15,0,15,0,15,0,15,18,28,0,15,0,15,0,15,0,15,0,15,0,15,0,15,68,61,0,15,126,102,0,15,0,15,0,15,0,15,16,25,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,16,25,0,15,0,15,264,153
1400000US17031010400,17031010400,"Census Tract 104, Cook County, Illinois",1741,312,0,11,0,11,0,11,68,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,65,0,11,0,11,17,22,9,18,0,11,0,11,25,30,9,14,0,11,8,15,0,11,0,11,14,21,0,11,24,29,0,11,37,60,170,172,0,11,141,87,0,11,14,22,0,11,68,43,17,18,831,237,0,11,14,21,0,11,29,31,0,11,0,11,529,183,0,11,320,116,0,11,11,21,12,20,0,11,0,11,0,11,0,11,65,41,0,11,273,121,0,11,7,12,75,46,0,11,21,26,111,74,0,11,0,11,14,21,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,14,22,138,82,10,20,0,11,29,32,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,206,73
1400000US17031010501,17031010501,"Census Tract 105.01, Cook County, Illinois",1045,248,0,11,0,11,0,11,68,90,49,58,0,11,0,11,0,11,17,28,16,25,0,11,0,11,32,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,40,0,11,16,25,84,110,0,11,170,95,0,11,0,11,0,11,12,19,0,11,486,182,0,11,21,33,0,11,0,11,0,11,32,49,351,171,0,11,90,62,0,11,29,50,0,11,0,11,0,11,0,11,21,35,17,27,0,11,123,88,0,11,0,11,32,49,0,11,30,33,42,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,91,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,218,115
1400000US17031010502,17031010502,"Census Tract 105.02, Cook County, Illinois",1031,248,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,19,0,11,0,11,8,12,10,16,0,11,0,11,0,11,0,11,0,11,11,19,0,11,0,11,0,11,0,11,12,19,0,11,0,11,38,42,19,17,222,105,0,11,19,33,0,11,45,42,55,88,329,115,0,11,17,20,0,11,0,11,0,11,0,11,295,162,0,11,206,99,11,17,0,11,0,11,0,11,0,11,0,11,0,11,35,41,0,11,56,55,0,11,0,11,28,36,0,11,18,27,99,102,0,11,0,11,0,11,0,11,0,11,60,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,32,0,11,0,11,0,11,0,11,0,11,60,52,0,11,55,49,24,34,0,11,13,19,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,241,93
1400000US17031010503,17031010503,"Census Tract 105.03, Cook County, Illinois",619,178,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,41,7,10,0,11,83,57,0,11,0,11,0,11,87,71,0,11,187,89,0,11,8,14,0,11,10,17,0,11,0,11,219,98,0,11,62,50,0,11,12,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,34,0,11,0,11,20,23,0,11,0,11,26,41,0,11,0,11,0,11,6,11,0,11,9,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,17,0,11,47,48,0,11,0,11,29,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,233,115
1400000US17031010600,17031010600,"Census Tract 106, Cook County, Illinois",1950,500,0,15,0,15,0,15,32,33,37,43,0,15,0,15,0,15,0,15,0,15,10,16,0,15,22,35,15,23,0,15,15,23,0,15,12,22,0,15,9,15,0,15,67,85,0,15,0,15,0,15,0,15,14,23,0,15,0,15,9,15,12,19,0,15,9,15,24,44,314,198,0,15,0,15,25,32,167,100,0,15,390,125,0,15,0,15,0,15,0,15,0,15,0,15,634,208,0,15,269,148,9,15,41,40,0,15,0,15,0,15,0,15,0,15,38,43,0,15,262,169,17,28,0,15,73,53,21,33,0,15,117,82,0,15,0,15,25,37,0,15,0,15,105,102,0,15,0,15,17,28,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,105,102,0,15,125,97,19,27,23,33,33,41,94,101,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,547,281
1400000US17031010701,17031010701,"Census Tract 107.01, Cook County, Illinois",825,258,0,11,0,11,0,11,87,117,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,45,72,0,11,6,10,0,11,14,22,0,11,0,11,0,11,0,11,0,11,13,16,0,11,0,11,0,11,0,11,0,11,0,11,281,182,0,11,0,11,17,26,23,30,0,11,322,151,0,11,0,11,0,11,0,11,0,11,0,11,197,91,0,11,109,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,44,0,11,0,11,7,12,0,11,19,31,18,27,0,11,0,11,0,11,0,11,0,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,0,11,25,31,8,14,0,11,8,13,24,29,87,117,0,11,0,11,15,24,0,11,0,11,0,11,0,11,72,114,0,11,0,11,0,11,0,11,11,18,238,135
1400000US17031010702,17031010702,"Census Tract 107.02, Cook County, Illinois",697,229,0,15,7,23,0,15,14,24,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,21,23,0,15,101,70,0,15,7,23,0,15,24,22,0,15,116,69,0,15,0,15,0,15,7,12,0,15,0,15,202,99,0,15,94,116,0,15,0,15,0,15,9,15,0,15,0,15,0,15,41,48,0,15,38,29,0,15,13,21,34,34,0,15,0,15,16,31,0,15,0,15,11,17,0,15,0,15,14,24,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,14,24,0,15,65,50,0,15,0,15,9,13,23,27,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,350,206
1400000US17031020100,17031020100,"Census Tract 201, Cook County, Illinois",764,281,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,23,0,11,22,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,55,66,0,11,0,11,6,11,0,11,35,29,0,11,10,15,0,11,72,82,7,10,259,123,0,11,0,11,0,11,0,11,0,11,9,14,245,160,0,11,150,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,16,0,11,63,64,0,11,27,43,28,33,0,11,0,11,28,41,0,11,0,11,0,11,0,11,0,11,45,67,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,51,0,11,82,74,11,17,0,11,15,18,40,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,242,145
1400000US17031020200,17031020200,"Census Tract 202, Cook County, Illinois",770,220,0,15,0,15,0,15,0,15,62,97,0,15,0,15,0,15,0,15,0,15,0,15,0,15,41,64,62,97,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,18,28,0,15,0,15,0,15,0,15,0,15,0,15,0,15,54,64,0,15,129,114,0,15,0,15,20,32,24,34,0,15,233,138,0,15,6,13,0,15,17,29,0,15,0,15,118,82,0,15,105,66,0,15,26,31,11,19,0,15,0,15,0,15,0,15,17,26,0,15,151,92,0,15,18,28,87,73,0,15,48,74,51,47,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,27,37,0,15,0,15,0,15,0,15,21,32,0,15,0,15,0,15,0,15,0,15,21,32,0,15,0,15,0,15,0,15,0,15,0,15,0,15,214,129
1400000US17031020301,17031020301,"Census Tract 203.01, Cook County, Illinois",878,316,0,15,0,15,0,15,54,45,20,33,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,20,33,0,15,0,15,0,15,9,15,0,15,0,15,10,16,9,13,0,15,0,15,0,15,0,15,0,15,12,18,0,15,8,12,0,15,0,15,1,2,91,121,72,83,0,15,11,19,0,15,27,32,0,15,188,117,0,15,0,15,0,15,137,177,0,15,0,15,110,54,12,19,28,35,0,15,77,94,0,15,0,15,0,15,0,15,0,15,0,15,0,15,182,180,0,15,18,20,270,147,0,15,0,15,0,15,0,15,0,15,0,15,0,15,8,12,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,72,75,0,15,21,32,0,15,0,15,0,15,0,15,0,15,0,15,0,15,21,32,0,15,0,15,0,15,0,15,0,15,282,156
1400000US17031020302,17031020302,"Census Tract 203.02, Cook County, Illinois",823,250,0,11,0,11,0,11,25,30,9,14,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,30,45,0,11,9,15,0,11,0,11,0,11,0,11,7,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,62,0,11,96,71,0,11,26,46,16,18,48,40,0,11,300,149,0,11,7,13,0,11,8,12,0,11,0,11,107,82,0,11,123,78,0,11,14,23,0,11,0,11,0,11,0,11,0,11,9,15,0,11,166,115,0,11,16,25,50,38,0,11,0,11,30,33,0,11,0,11,0,11,0,11,0,11,28,46,0,11,0,11,0,11,0,11,0,11,28,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,100,94,0,11,5,11,10,16,9,14,37,61,37,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,252,149
1400000US17031020400,17031020400,"Census Tract 204, Cook County, Illinois",657,172,0,11,0,11,6,10,17,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,0,11,19,23,0,11,27,33,0,11,0,11,25,30,9,14,103,52,0,11,0,11,0,11,28,32,0,11,184,84,0,11,16,17,0,11,7,10,0,11,0,11,144,70,0,11,131,69,0,11,8,12,0,11,16,25,0,11,0,11,0,11,18,33,0,11,79,54,0,11,0,11,84,66,0,11,0,11,27,40,0,11,0,11,0,11,0,11,0,11,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,0,11,0,11,0,11,0,11,0,11,79,46,0,11,0,11,0,11,14,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,32,146,123
1400000US17031020500,17031020500,"Census Tract 205, Cook County, Illinois",881,371,0,15,0,15,0,15,38,63,67,78,0,15,38,63,0,15,29,46,0,15,0,15,0,15,0,15,0,15,0,15,29,46,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,3,6,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,90,82,0,15,0,15,0,15,109,135,0,15,185,125,0,15,0,15,0,15,3,6,0,15,0,15,403,245,0,15,60,60,0,15,32,53,0,15,0,15,0,15,0,15,0,15,29,32,0,15,41,45,0,15,13,22,23,38,0,15,18,28,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,30,46,0,15,0,15,21,35,87,137,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,318,295
1400000US17031020601,17031020601,"Census Tract 206.01, Cook County, Illinois",894,386,0,15,0,15,0,15,31,50,18,27,0,15,0,15,0,15,2,13,0,15,0,15,0,15,0,15,16,24,0,15,63,70,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,69,112,0,15,0,15,0,15,0,15,12,21,0,15,0,15,12,19,0,15,130,158,0,15,0,15,0,15,0,15,12,21,110,89,0,15,0,15,0,15,35,42,0,15,13,22,89,61,0,15,222,213,0,15,14,22,0,15,0,15,0,15,0,15,0,15,30,44,0,15,106,118,0,15,0,15,166,158,0,15,0,15,0,15,100,161,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,18,28,0,15,0,15,0,15,36,56,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,458,295
1400000US17031020602,17031020602,"Census Tract 206.02, Cook County, Illinois",698,318,0,11,0,11,0,11,0,11,12,23,0,11,12,23,0,11,0,11,0,11,0,11,0,11,12,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,31,27,0,11,0,11,0,11,20,25,9,13,188,134,0,11,15,24,0,11,0,11,0,11,0,11,276,167,0,11,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,141,146,0,11,9,14,49,53,0,11,0,11,7,14,0,11,0,11,0,11,0,11,0,11,76,137,0,11,76,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,76,137,15,27,7,10,24,46,0,11,0,11,10,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,18,0,11,0,11,0,11,0,11,0,11,205,180
1400000US17031020701,17031020701,"Census Tract 207.01, Cook County, Illinois",236,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,21,0,11,0,11,8,10,0,11,0,11,0,11,21,18,0,11,138,86,0,11,6,9,0,11,0,11,0,11,0,11,101,75,0,11,25,24,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,32,0,11,0,11,4,6,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,60,42
1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",1152,542,0,15,13,22,0,15,16,26,55,72,0,15,15,31,0,15,0,15,0,15,0,15,0,15,0,15,40,67,0,15,55,72,0,15,32,55,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,10,19,0,15,0,15,0,15,0,15,112,120,0,15,16,24,0,15,11,17,0,15,118,98,0,15,13,22,0,15,194,310,0,15,0,15,24,26,17,34,48,41,0,15,31,50,0,15,0,15,0,15,0,15,0,15,11,20,0,15,163,158,0,15,0,15,82,83,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,9,19,0,15,0,15,16,27,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,872,518
